tweet_id,currency,tweet_date,expiry,spot_entry,spot_expiry,strike_call,strike_put,payoff,synthetic_used,sentiment_compound,tweet_text,premium_call,premium_put,total_cost,return_pct
114240691141784921,CAD,2025-03-28 15:10:08+00:00,2025-03-28 00:00:00+00:00,0.6989341378211975,0.6989341378211975,0.6989341378211975,0.6989341378211975,0.0,True,0.9065,"I just finished speaking with Prime Minister Mark Carney, of Canada. It was an extremely productive call, we agree on ma...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-1.0
114232829948632918,CAD,2025-03-27 05:50:56+00:00,2025-03-28 00:00:00+00:00,0.6995453238487244,0.6989341378211975,0.6995453238487244,0.6995453238487244,0.0006111860275268555,True,0.7777,"If the European Union works with Canada in order to do economic harm to the USA, large scale Tariffs, far larger than cu...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.8486073192112916
114231344319625636,JPY,2025-03-26 23:33:07+00:00,2025-03-28 00:00:00+00:00,0.0066688898950815,0.0066292337141931,0.0066688898950815,0.0066688898950815,3.9656180888400505e-05,True,0.9927,Senator Bill Hagerty is doing a fantastic job representing the Great People of Tennessee!\\\\n \\\\nI have known Bill fo...,0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.99017704059952
114156036814880330,GBP,2025-03-13 16:21:25+00:00,2025-03-14 00:00:00+00:00,1.2964283227920532,1.2958402633666992,1.2964283227920532,1.2964283227920532,0.0005880594253540039,True,0.8791,"If New York, Connecticut, and New England had their Pipelines, savings from Heating alone would go down $2,300 per famil...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.8543358505303885
114144501101999196,CAD,2025-03-11 15:27:44+00:00,2025-03-14 00:00:00+00:00,0.6930534839630127,0.6932024359703064,0.6930534839630127,0.6930534839630127,0.00014895200729370117,True,-0.6216,"Why would our Country allow another Country to supply us with electricity, even for a small area? Who made these decisio...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9631041243133429
114144217763824399,CAD,2025-03-11 14:15:41+00:00,2025-03-14 00:00:00+00:00,0.6930534839630127,0.6932024359703064,0.6930534839630127,0.6930534839630127,0.00014895200729370117,True,0.9859,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secr...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9631041243133429
114144180393726960,CAD,2025-03-11 14:06:11+00:00,2025-03-14 00:00:00+00:00,0.6930534839630127,0.6932024359703064,0.6930534839630127,0.6930534839630127,0.00014895200729370117,True,0.9859,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secr...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9631041243133429
114144160337357585,CAD,2025-03-11 14:01:05+00:00,2025-03-14 00:00:00+00:00,0.6930534839630127,0.6932024359703064,0.6930534839630127,0.6930534839630127,0.00014895200729370117,True,0.9859,"Based on Ontario, Canada, placing a 25% Tariff on “Electricity” coming into the United States, I have instructed my Secr...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9631041243133429
114141631976318293,CAD,2025-03-11 03:18:05+00:00,2025-03-14 00:00:00+00:00,0.6930534839630127,0.6932024359703064,0.6930534839630127,0.6930534839630127,0.00014895200729370117,True,0.9284,"Despite the fact that Canada is charging the USA from 250% to 390% Tariffs on many of our farm products, Ontario just an...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9631041243133429
114124071552960368,CAD,2025-03-08 00:52:14+00:00,2025-03-14 00:00:00+00:00,0.6997361779212952,0.6932024359703064,0.6997361779212952,0.6997361779212952,0.0065337419509887695,True,0.8711,"Canada is cheating the United States Farmers on USMCA. In 2024, Canada retained Tariffs on various U.S. Goods, particula...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.6184282116926693
114111166145299229,CAD,2025-03-05 18:10:13+00:00,2025-03-07 00:00:00+00:00,0.694584310054779,0.6997361779212952,0.694584310054779,0.694584310054779,0.005151867866516113,True,-0.7644,"For anyone who is interested, I also told Governor Justin Trudeau of Canada that he largely caused the problems we have ...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.27613370112065694
114111155189097825,CAD,2025-03-05 18:07:26+00:00,2025-03-07 00:00:00+00:00,0.694584310054779,0.6997361779212952,0.694584310054779,0.694584310054779,0.005151867866516113,True,0.9371,"Justin Trudeau, of Canada, called me to ask what could be done about Tariffs. I told him that many people have died from...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.27613370112065694
114105388432604284,CAD,2025-03-04 17:40:52+00:00,2025-03-07 00:00:00+00:00,0.6901311278343201,0.6997361779212952,0.6901311278343201,0.6901311278343201,0.009605050086975098,True,0.75,"Please explain to Governor Trudeau, of Canada, that when he puts on a Retaliatory Tariff on the U.S., our Reciprocal Tar...",0.00201854549487719,0.00201854549487719,0.00403709098975438,1.3792007936782908
114104687765298529,CAD,2025-03-04 14:42:41+00:00,2025-03-07 00:00:00+00:00,0.6901311278343201,0.6997361779212952,0.6901311278343201,0.6901311278343201,0.009605050086975098,True,0.5267,"Canada doesn’t allow American Banks to do business in Canada, but their banks flood the American Market. Oh, that seems ...",0.00201854549487719,0.00201854549487719,0.00403709098975438,1.3792007936782908
114076153524132682,CAD,2025-02-27 13:46:03+00:00,2025-02-28 00:00:00+00:00,0.6975446939468384,0.6923529505729675,0.6975446939468384,0.6975446939468384,0.00519174337387085,True,-0.9822,Drugs are still pouring into our Country from Mexico and Canada at very high and unacceptable levels. A large percentage...,0.00201854549487719,0.00201854549487719,0.00403709098975438,0.28601098836930583
114072703621092444,CAD,2025-02-26 23:08:42+00:00,2025-02-28 00:00:00+00:00,0.6992664337158203,0.6923529505729675,0.6992664337158203,0.6992664337158203,0.006913483142852783,True,0.995,"Wayne Gretzky is a fantastic guy! They call him, “The Great One,” and he is. He could run for any political office in Ca...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.7124912865224782
114059930426328863,CAD,2025-02-24 17:00:18+00:00,2025-02-28 00:00:00+00:00,0.7036505341529846,0.6923529505729675,0.7036505341529846,0.7036505341529846,0.01129758358001709,True,-0.8388,"Today, President Emmanuel Macron of France joined me in the Oval Office to speak to the G7 Summit. The meeting was conve...",0.00201854549487719,0.00201854549487719,0.00403709098975438,1.7984466064027067
114038780132459435,CAD,2025-02-20 23:21:30+00:00,2025-02-21 00:00:00+00:00,0.7022274732589722,0.7054175734519958,0.7022274732589722,0.7022274732589722,0.0031901001930236816,True,0.9825,America First Patriot Meshawn Maddock is running to serve as Chair of the Michigan Republican Party!\\\\n \\\\nMeshawn i...,0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.20980225585211051
114036421460956478,CAD,2025-02-20 13:21:40+00:00,2025-02-21 00:00:00+00:00,0.7022274732589722,0.7054175734519958,0.7022274732589722,0.7022274732589722,0.0031901001930236816,True,0.9905,"I’ll be calling our GREAT American Hockey Team this morning to spur them on towards victory tonight against Canada, whic...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.20980225585211051
113964402116790805,JPY,2025-02-07 20:06:12+00:00,2025-02-07 00:00:00+00:00,0.0066140629351139,0.0066140629351139,0.0066140629351139,0.0066140629351139,0.0,True,0.9381,"For nearly 80 years the American and Japanese people have enjoyed a friendship like few others. After our meeting today,...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-1.0
113940352024494275,CAD,2025-02-03 14:09:57+00:00,2025-02-07 00:00:00+00:00,0.6794863343238831,0.6990025639533997,0.6794863343238831,0.6794863343238831,0.0195162296295166,True,-0.9169,"Canada doesn’t even allow U.S. Banks to open or do business there. What’s that all about? Many such things, but it’s als...",0.00201854549487719,0.00201854549487719,0.00403709098975438,3.8342308060547294
113934520197790682,CAD,2025-02-02 13:26:50+00:00,2025-02-07 00:00:00+00:00,0.6899882555007935,0.6990025639533997,0.6899882555007935,0.6899882555007935,0.009014308452606201,True,0.6893,We pay hundreds of Billions of Dollars to SUBSIDIZE Canada. Why? There is no reason. We don’t need anything they have. W...,0.00201854549487719,0.00201854549487719,0.00403709098975438,1.2328722526897118
113934450227067577,CAD,2025-02-02 13:09:02+00:00,2025-02-07 00:00:00+00:00,0.6899882555007935,0.6990025639533997,0.6899882555007935,0.6899882555007935,0.009014308452606201,True,0.8247,"The “Tariff Lobby,” headed by the Globalist, and always wrong, Wall Street Journal, is working hard to justify Countries...",0.00201854549487719,0.00201854549487719,0.00403709098975438,1.2328722526897118
113931044424714413,CAD,2025-02-01 22:42:54+00:00,2025-02-07 00:00:00+00:00,0.6899882555007935,0.6990025639533997,0.6899882555007935,0.6899882555007935,0.009014308452606201,True,-0.8519,"Today, I have implemented a 25% Tariff on Imports from Mexico and Canada (10% on Canadian Energy), and a 10% additional ...",0.00201854549487719,0.00201854549487719,0.00403709098975438,1.2328722526897118
113782682597333035,CAD,2025-01-06 17:52:32+00:00,2025-01-10 00:00:00+00:00,0.692520797252655,0.6943672895431519,0.692520797252655,0.692520797252655,0.0018464922904968262,True,0.7627,Many people in Canada LOVE being the 51st State. The United States can no longer suffer the massive Trade Deficits and S...,0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.5426181140868543
113715216746072252,CAD,2024-12-25 19:55:05+00:00,2024-12-27 00:00:00+00:00,0.6962818503379822,0.6939432621002197,0.6962818503379822,0.6962818503379822,0.002338588237762451,True,0.9044,"I just left Wayne Gretzky, “The Great One” as he is known in Ice Hockey circles. I said, “Wayne, why don’t you run for P...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.42072441674029926
113715171941661598,CAD,2024-12-25 19:43:41+00:00,2024-12-27 00:00:00+00:00,0.6962818503379822,0.6939432621002197,0.6962818503379822,0.6962818503379822,0.002338588237762451,True,0.9628,"Merry Christmas to all, including to the wonderful soldiers of China, who are lovingly, but illegally, operating the Pan...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.42072441674029926
113692692031609182,GBP,2024-12-21 20:26:45+00:00,2024-12-27 00:00:00+00:00,1.2497968673706057,1.2529758214950562,1.2497968673706057,1.2497968673706057,0.0031789541244504615,True,0.9773,It is my great honor to appoint Mark Burnett as the Special Envoy to the United Kingdom. With a distinguished career in ...,0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.21256317171987454
113672861551554010,CAD,2024-12-18 08:23:36+00:00,2024-12-20 00:00:00+00:00,0.6988266706466675,0.6942949891090393,0.6988266706466675,0.6988266706466675,0.004531681537628174,True,0.7482,"No one can answer why we subsidize Canada to the tune of over $100,000,000 a year? Makes no sense! Many Canadians want C...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.1225116176794135
113665102741054622,JPY,2024-12-16 23:30:26+00:00,2024-12-20 00:00:00+00:00,0.0065166531130671,0.006343406625092,0.0065166531130671,0.0065166531130671,0.00017324648797509973,True,0.8805,"I am pleased to announce George Edward Glass as our next United States Ambassador to Japan. In my First Term, George was...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9570863058537008
113626786987358864,CAD,2024-12-10 05:06:14+00:00,2024-12-13 00:00:00+00:00,0.7056167125701904,0.703373372554779,0.7056167125701904,0.7056167125701904,0.002243340015411377,True,0.8999,It was a pleasure to have dinner the other night with Governor Justin Trudeau of the Great State of Canada. I look forwa...,0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.444317697791631
113586503722263487,JPY,2024-12-03 02:21:40+00:00,2024-12-06 00:00:00+00:00,0.0066886055283248,0.0066574793308973,0.0066886055283248,0.0066886055283248,3.112619742749994e-05,True,0.942,"I am totally against the once great and powerful U.S. Steel being bought by a foreign company, in this case Nippon Steel...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.9922899440447356
113585435417218672,GBP,2024-12-02 21:49:59+00:00,2024-12-06 00:00:00+00:00,1.270163893699646,1.2759333848953247,1.270163893699646,1.270163893699646,0.005769491195678711,True,0.9877,"I am pleased to announce that Warren A. Stephens, one of the most successful businessmen in the Country, has been nomina...",0.00201854549487719,0.00201854549487719,0.00403709098975438,0.42912092155488707
113573136856113648,CAD,2024-11-30 17:42:18+00:00,2024-12-06 00:00:00+00:00,0.7139185667037964,0.7131904363632202,0.7139185667037964,0.7139185667037964,0.0007281303405761719,True,-0.8087,"I just had a very productive meeting with Prime Minister Justin Trudeau of Canada, where we discussed many important top...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.8196398489843124
113546215051155542,CAD,2024-11-25 23:35:44+00:00,2024-11-29 00:00:00+00:00,0.7177308201789856,0.7139185667037964,0.7177308201789856,0.7177308201789856,0.003812253475189209,True,-0.8953,"As everyone is aware, thousands of people are pouring through Mexico and Canada, bringing Crime and Drugs at levels neve...",0.00201854549487719,0.00201854549487719,0.00403709098975438,-0.055692951963624296
